,comment,cl_comment,user,sent
4415,💛💚💚💛💛💛,,beauty_pcy_,0.0
4416,💘💘💘,,beauty_pcy_,0.0
4417,💕💕💕💕,,beauty_pcy_,0.0
4418,💗💗💗💗,,beauty_pcy_,0.0
4419,❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,,beauty_pcy_,0.0
4420,🖤🖤🖤,,beauty_pcy_,0.0
4421,Omg I wannnnt!😁,omg wannnnt,battleangel211,0.0
4422,❤️❤️,,francesco.vella.3110,0.0
4423,❤️❤️❤️,,rahul.pachouri02,0.0
4424,❤️❤️😍,,meet_rana1111,0.0
4425,😍😍😍😍,,artsalonmenorca,0.0
4426,😮,,virenderbhardwaj26,0.0
4427,❤️,,kaungtunaung,0.0
4428,😍😍,,ghat__banaras,0.0
4429,❤️❤️❤️❤️❤️,,maniaaltin,0.0
4430,How can i buy your collection from Japan ? Pls,buy collect japan pl,vuuphuonggthaoo,0.0
4431,Very lovely.,love,wildout75,0.5
4432,🔥🔥🔥👏👏🔥🔥🔥🔥🔥🔥🔥🔥🔥 love you,love,jimahesji,0.5
4433,💜💜💜💜 those abs,ab,imgariima__,0.0
4434,Love parti ho jaye,love parti ho jay,jimahesji,0.5
4435,So beautiful 😻,beauti,_lazynoey,0.0
4436,😮😮😮,,_mot_mot_99,0.0
4437,":
#可验货品质#真假难辨#可拍小视频#全球邮寄#ߑ۠",,dp222wq,0.0
4438,😍😍❤️,,rudranshh_009,0.0
4439,🔥🔥,,rudranshh_009,0.0
4440,ti amo,ti amo,salvatorecorabi_,0.0
4441,Hi,hi,belalpar_mar,0.0
4442,Hi,hi,madeankit,0.0
4443,🔥🔥🔥,,bars66492,0.0
4444,But your pictures byutifhul,pictur byutifhul,jimahesji,0.0
4445,I love too pictures,love pictur,jimahesji,0.5
4446,HOTTEESSSSTTT SSSIISSTERR,hotteessssttt sssiissterr,janasnumberonefan_,0.0
4447,WOWWOWOWOWW,wowwowowoww,janasnumberonefan_,0.0
4448,مهندس خلبان امیررضا09113698201,09113698201,amirnori2622022,0.0
4449,We  ocuppy the world of beauty❤️❤️❤️,ocuppi world beauti,jimmyhoabam,0.0
4450,Masat,masat,jub3697,0.0
4451,Xxxx,xxxx,jub3697,0.0
4452,Varee xxz,vare xxz,jub3697,0.0
4453,8050692704.watsapp,8050692704 watsapp,prajwalprajwalgouda,0.0
4454,👏,,rk5773321,0.0
4455,Queens ❤️,queen,anja_stine,0.0
4456,So cute 😍🔥,cute,itsmajdoleen,0.5
4457,🌹,,mont_selle,0.0
4458,"Если два, то таких! ☝🏻",,shepihin,0.0
4459,Can you kiss  with together I want to see this picture 😂😂😂,kiss togeth want see pictur,aryansingh_bisen,0.0
4460,Breathtaking,breathtak,iamrichiesmokie,0.0
4461,How is your anxiety today? Must be so difficult standing around. I know you must feel the same as me. Do you have a bad back too?,anxieti today must difficult stand around know must feel bad back,phelandera,-0.3999999999999999
4462,❤️❤️,,hassanchauhdry,0.0
4463,🔥🔥,,hassanchauhdry,0.0
4464,❤️🔥😍😮,,hassanchauhdry,0.0
4465,Beautiful ❤️,beauti,thepolygala,0.0
4466,Omg two pretyyyy🔥,omg two pretyyyy,ikaatobinggg,0.0
4467,@hanyu527 這篇沒按讚,,_laura1899,0.0
4468,@_laura1899 按了😻,,hanyu527,0.0
4469,💜💜💜😍,,keilyncruzdiaz,0.0
4470,You glirs are so generous and sexy,glir gener sexi,rastikhah270,0.0
4471,Who is who,,jayeffgee,0.0
4472,❤️😍😍 bbgorrll,bbgorrll,wil_terado,0.0
4473,😍,,nlfsptr,0.0
4474,💜,,todayis_listi,0.0
4475,😍,,astroart_ak,0.0
4476,Very Special ladies for real,special ladi real,supremestar1st,0.2785714285714286
4477,❤️❤️❤️🔥🔥,,vivek.saini1979,0.0
4478,Omyyyyyyyyy🔥🔥🔥🔥🔥,omyyyyyyyyi,yektagolpoure,0.0
4479,💜💜,,vinz_cruz08,0.0
4480,❤️❤️❤️❤️,,authentic_thing,0.0
4481,🔥🔥🔥,,authentic_thing,0.0
4482,😍😍😍,,authentic_thing,0.0
4483,😍😍😍😍,,jash_mckay,0.0
4484,Bik,bik,parbinsilima6,0.0
4485,😍,,xifoid9,0.0
4486,في رمضن,,d10hh,0.0
4487,@d10hh هاي,,i33bd,0.0
4488,Siz istemeye beni,siz istemey beni,aydinyavuz760,0.0
4489,Vatan haini,vatan haini,aydinyavuz760,0.0
4490,2 kurşun  2 taş inmedi tc bayrağı,2 kur un 2 ta inmedi tc bayra,aydinyavuz760,0.0
4491,😍😍😍,,sophia.levan,0.0
4492,💜💜💜💜,,claraakakiayy,0.0
4493,Hola guapa,hola guapa,mendozajuanjogutierrez,0.0
4494,19 04 2009 33 lider bom,19 04 2009 33 lider bom,aydinyavuz760,0.0
4495,Herkes görsün,herk g rs n,aydinyavuz760,0.0
4496,Kylie❤️ my fever.bebe I 💕 You,kyli fever bebe,anthonyadillan,0.0
4497,😍,,rala929,0.0
4498,🔥🔥,,syedayaanmehdi,0.0
4499,Kendall fine as hell,kendal fine hell,sleazyhoodlum,0.4166666666666667
4500,@songyaxuan59 理想身材🔥😍,,abcykq,0.0
4501,❤️❤️,,equalimagesalon,0.0
4502,Beautiful 😍,beauti,aitmatova85,0.0
4503,😂😂😂,,dalptparihar,0.0
4504,कपड़ा कोनी थोरो रोडो,,dalptparihar,0.0
4505,So hot❤️,hot,rk_michael99,0.25
4506,💜,,itsu5mxn,0.0
4507,Wow very beautiful 😍😍🌷🌸🌸,wow beauti,zahra.siami7,0.1
4508,😍😍😍,,m.magdaaaa,0.0
4509,@margeuhree when tayo 😢,tayo,heavenxavila,0.0
4510,@heavenxavila Tara na hahah,tara na hahah,margeuhree,0.0
4511,❤️❤️🔥🔥,,j.entlinga,0.0
4512,😍😍😍😍,,goutamsingh4762,0.0
4513,❤️,,rizkhan2046,0.0
4514,🔥,,frances.nikolina,0.0
4515,https://opensea.io/collection/god-create-alone 🎥🛸👽📈🏷️🖼️✔️📲🎶🎵🥁🎧🎸🎹🎨💥💤✨💯🔺🖍️,,owendorantes,0.0
4516,💕💕,,maximilienkenji,0.0
4517,Rurg,rurg,sameermalik617222022,0.0
4518,Omg 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,omg,official.sonu.19,0.0
4519,i celo zok🥺💜,celo zok,tluangzz.chhangte,0.0
4520,TBL TBL TBL 🔥🔥,tbl tbl tbl,ranifaury,0.0
4521,💜💜💜,,mnc_magau,0.0
4522,🔥🔥🔥❤️,,u_r_girl_bhavi_,0.0
4523,Call fire brigade 🚒,call fire brigad,avish_yaduwanshi,0.0
4524,@thefliegt.crazii,,ruoiii_,0.0
4525,😳😳😳😳😳😳😳😳,,dario5280,0.0
4526,❤️❤️❤️❤️,,vanessa.loormaldonado,0.0
4527,@tasyafarasya kaya liat mop @mop.beauty,kaya liat mop mop beauti,dianaraini,0.0
4528,🙌🙌🙌🙌🙌,,yalda.ahmadi.r.z.m,0.0
4529,🔥🔥🔥,,juandaespinosa,0.0
4530,gorgeous 🙌🙌,gorgeou,anaa.mrta,0.0
4531,جان,,kherahmadsdaqaherat4545,0.0
4532,😍😍😍😍,,abbasbelal69,0.0
4533,Bahut sexy lag rahi ho,bahut sexi lag rahi ho,abbasbelal69,0.0
4534,"Instagram followers ke liye dm kare 
1k follow 100 rs
1k Like 40 rs 
1k Reels like 60
1k views 5",instagram follow ke liy dm kare 1k follow 100 rs 1k like 40 rs 1k reel like 60 1k view 5,monster_boy777,0.0
4535,🤣🤣🤣🤣,,naztagram,0.0
4536,gorgeous!!!❤️,gorgeou,rvnmyrvlla,0.0
4537,Perfection 💜,perfect,lealestyle,1.0
4538,Left waali ke tight hain,left waali ke tight hain,ahmadnadeem129,-0.08928571428571429
4539,🔥🔥,,kp_inda_7773__,0.0
4540,🔥,,gokulkrishna.s3,0.0
4541,Be yourself Kendall,kendal,c_morales258,0.0
4542,🔥❤️,,_its__raaj,0.0
4543,😍😍😍🔥🔥🔥,,abubakaramjad03136,0.0
4544,❤️❤️❤️❤️❤️❤️❤️❤️,,p_m_koe,0.0
4545,Looke incrideble🦋,look incridebl,fatiiw_mh,0.0
4546,You guys are my faverioot💘,guy faverioot,fatiiw_mh,0.0
4547,@kendalljenner how freaking deli 😍🎀💓,freak deli,diegomedranov,0.0
4548,Damn nice 😭💜,damn nice,fatiiw_mh,0.6
4549,❤️,,smi1etoyandm,0.0
4550,❤️,,mr.__adi_,0.0
4551,Boihte❤️❤️❤️,boiht,_jennifer_khenglawt,0.0
4552,Beauties 🔥🔥❤️❤️,beauti,descmeryyesa2868,0.0
4553,😻👻,,_hadisw,0.0
4554,@albi.cz tvl kendall ti vykradla swag,tvl kendal ti vykradla swag,josephliu,0.0
4555,@josephliu @kendaljenner c u in court,kendaljenn c u court,albi.cz,0.0
4556,@albi.cz paris better anyway,pari better anyway,josephliu,0.5
4557,@josephliu TO UZ PRESTAVA VSECHNO,uz prestava vsechno,albi.cz,0.0
4558,🙌🙌🙌🙌🙌,,coachilhan,0.0
4559,Lb,lb,lamesadam,0.0
4560,Lb,lb,lamesadam,0.0
4561,💜💜💜,,im.srish,0.0
4562,Left,left,ziggy_n_va,0.0
4563,My loves💜💜💜💜,love,kai.henry_,0.5
4564,Kendallll😍😍😍,kendalll,melina28_stephen,0.0
4565,👏,,igor.dimitriev,0.0
4566,Վատացնում եք ախչի արա,,narrekn,0.0
4567,💓💓💓,,minhanhh_hoang,0.0
4568,🔥🔥❤️,,thefilmyofficial,0.0
4569,Wait how do u not have purple eyeshadow in there,wait u purpl eyeshadow,blasianbaby.a,0.0
4570,💜,,twothousand.ttwo,0.0
4571,BEN SANA BÖYLE GIYEBILIRSIN DEMEDIM SENI SIKMIIIM USTUNDEKILERI DEGISTIR CABUK EVE GEEEEEL,ben sana b yle giyebilirsin demedim seni sikmiiim ustundekileri degistir cabuk eve geeeeel,6hilmi,0.0
4572,Send on pic @the_travel_memory,send pic travel memori,trave_lbyheart,0.0
4573,Lb,lb,lauraakisvari,0.0
4574,KENNYYY😍💜✨,kennyyi,avrianajh,0.0
4575,Kendal is my fav,kendal fav,princeofse,0.0
4576,💜💜,,yasmeen_far40,0.0
4577,🔥🔥🔥🔥❤️❤️❤️❤️,,aiaulymeleubaeva,0.0
4578,Love to see you in this dress code,love see dress code,akd6631,0.5
4579,🌸🌸🙂🙂,,mudivetishankar,0.0
4580,😍❤️,,senior_pearl_05,0.0
4581,My QUEEN my LOVE❤️😍🔥,queen love,vallentinuska,0.5
4582,Congrats you guys 💜🤍💜🤍,congrat guy,kennycutejeans,0.0
4583,Kendall mirip ka haicooo @haico.vdv,kendal mirip ka haicooo haico vdv,thallllsss,0.0
4584,@paulaa_0508  tu y yo😂,tu yo,mirirodrg,0.0
4585,Check your direct please 💙💛,check direct pleas,gasanova_elvira,0.1
4586,so beautiful,beauti,alexcoorgice,0.0
4587,I can be Adam,adam,andy.cole745,0.0
4588,Looking like eve.,look like eve,andy.cole745,0.0
4589,Que hermosas son mi novia y mi cuñada😍❤️,que hermosa son mi novia mi cu ada,robinho_jr70,0.0
4590,😍😍😍😍,,taralouisez,0.0
4591,Nice,nice,mohit.jaimini.14,0.6
4592,Not fake and fake,fake fake,brian_kr88,-0.5
4593,wow,wow,ahhheirenerose,0.1
4594,👏🏽❤️,,beautyonline_cp,0.0
4595,Why does it say limited addition on the usual package at the shop???,say limit addit usual packag shop,_devil911_,-0.25
4596,❤❤❤❤❤⚘⚘⚘⚘⚘⚘🌷🌷🌷🌷🌼🌼🌼🌼💐🏵☝☝☝❤❤💗💗💗,,farish1631,0.0
4597,🙌,,francisjackson249,0.0
4598,Huy mi amor me caso contigo desde Venezuela y😍😍😍😍😍😍,huy mi amor caso contigo desd venezuela,fortalezapena,0.0
4599,👏,,kavakshops,0.0
4600,"So beautiful, congratulations! 💜💜💜",beauti congratul,dkswim_,0.0
4601,🔥🔥🔥,,hii_rizel,0.0
4602,😍😍😍,,hii_rizel,0.0
4603,🔥,,sodiejw____lll,0.0
4604,@reyhanozzcelik,,sozcelik__,0.0
4605,Can I get free PR?,get free pr,alien_hoe_bag,0.4
4606,👏👏🔥🔥🔥👏,,sahsn1biri,0.0
4607,👏👏👏👏👏🔥,,sahsn1biri,0.0
4608,👏👏👏👏🔥,,sahsn1biri,0.0
4609,❤️,,mrnaal25,0.0
4610,🔥🔥🔥🔥❤️❤️❤️🔥🔥🔥,,lilk2005,0.0
4611,❤️❤️❤️❤️❤️❤️❤️❤️,,blessingfannybil,0.0
4612,"A Kendall como que se le ven un poco mas grande los senos, Dios quiera y le crezcan mas mas mas",kendal como que se le ven un poco ma grand lo seno dio quiera le crezcan ma ma ma,josegilbertomartinezleyva,0.5
4613,😍❤️❤️❤️❤️,,polyaryner,0.0
4614,❤️❤️❤️,,its_kaif.03,0.0
4615,U chilling wit my sexy @kyliejenner,u chill wit sexi kyliejenn,officialstarboymusic,0.0
4616,😍😍😍😍😍😍,,s.p__fashion_,0.0
4617,❤️❤️❤️,,sayyyica_,0.0
4618,❤️,,hannaharoha,0.0
4619,Sexy sisters 🔥🔥🔥🔥,sexi sister,lonely_lion_18,0.0
4620,❤🧡,,gadat_ankur_0749,0.0
4621,❤✨✨✨,,gadat_ankur_0749,0.0
4622,❤️🔥,,gadat_ankur_0749,0.0
4623,🔥,,6165brian,0.0
4624,@kendalljenner Your family are actually  sick people trying to gaslight Kanye. Find God,famili actual sick peopl tri gaslight kany find god,freddiegibbons07,-0.35714285714285715
4625,❤️❤️🙌🙌,,nurul_zehen,0.0
4626,Puasa woy,puasa woy,rifaliandana,0.0
4627,🔥🔥,,francosjewelry,0.0
4628,Girlssss😭,girlssss,pinkomix,0.0
4629,😍😍😍❤️,,advpvt1,0.0
4630,🔥🔥😍,,ozgaydn.n,0.0
4631,Hot shit girl always have my love when ever you want 🙏👍🤟✨🌧️🥋⛱️🪒👁️🏇🎶☀️❤️,hot shit girl alway love ever want,timbalerobert,0.18333333333333335
4632,😍😍,,efranchelle,0.0
4633,Omg very nice😍,omg nice,kader.0712,0.6
4634,❤️,,r8y9k8,0.0
4635,خفن ❤️,,anis.valizadeh,0.0
4636,😍,,r8y9k8,0.0
4637,למה אני חייה אם אין לי אגן כזה,,shakedgii,0.0
4638,Congratulations mam ❤️😻😻,congratul mam,dzx_edits_,0.0
4639,😍😍😍😍😍,,dr_violette,0.0
4640,Sheeeeeeesh,sheeeeeeesh,dr_violette,0.0
4641,O my bad it’s makeup? But still,bad makeup still,aubreyr75,-0.6999999999999998
4642,sexy,sexi,mehmarrjanoon,0.0
4643,"Nunca desista daquilo que você pede a Deus todas as noites!
Um dia você ainda vai olhar pra trás e ver que os problemas eram, na verdade, os degraus que te levaram à vitória.",nunca desista daquilo que voc pede deu toda noit um dia voc ainda vai olhar pra tr e ver que os problema eram na verdad os degrau que te levaram vit ria,modelo_johnny_soares,0.0
4644,mommy’s,mommi,cuhhboof,0.0
4645,Ummmm are those some of the clothes? Cuzzzz I don’t think so,ummmm cloth cuzzzz think,aubreyr75,0.0
4646,ITS ALWAYS SOLD OUT😭,alway sold,holaitsmessiana,0.0
4647,So beautiful😍,beauti,es_tilenggg,0.0
4648,❤️,,httpsboloindya.app.linkm906mkq,0.0
4649,❤️❤️❤️❤️❤️❤️❤️❤️🙌,,balasaheb.kamble.52,0.0
4650,Sweet,sweet,balasaheb.kamble.52,0.35
4651,😍😍😍😍😍😍😍👏,,fernandafuente,0.0
4652,😍😍😍😍😍😍,,fernandafuente,0.0
4653,Οχι ρε παιδιά...αυτό είναι οι αδελφές Φλωρινιώτη...να.απολυθει ο στυλίστας παρακαλώ.,,sg_queen_to_be,0.0
4654,Aye On temple Street I Ain’t Crip Mac Bring @kyliejenner out @kendalljenner 213-527-7977,aye templ street crip mac bring kyliejenn kendalljenn 213 527 7977,solo_frm300,0.0
4655,Excellent 👌 post mind blowing super duper wonderful look both of you,excel post mind blow super duper wonder look,samikchakroborty,0.3333333333333333
4656,Face to face. 😇😊一個樣子，雙胞姐妹,face face,5733w.ei,0.0
4657,Cool 🔥🔥🔥,cool,ryahenjelina518,0.35
4658,🔥🔥🔥,,maria.dp.21.02,0.0
4659,Two Ideals ❤️,two ideal,van_berberyan,0.9
4660,😍😍,,liyun_chih,0.0
4661,@kendalljenner can you do belly dance?,belli danc,mur_erdem,0.0
4662,You are betefull,beteful,ifechukwu878,0.0
4663,Sometimes very hot work and no one can touch together. Just seeing or book.or music. PC and telephone messages from USA and UK in order have meosmeoswei@gmail.com to meet at all god plans I no better deal,sometim hot work one touch togeth see book music pc telephon messag usa uk order meosmeoswei meet god plan better deal,5733w.ei,0.375
4664,🔥,,i44r0,0.0
4665,Hii,hii,sa.chinkumar1607,0.0
4666,😍🔥,,571_mushtariybegim,0.0
4667,Lb,lb,abrhameosorio,0.0
4668,Ñb,b,abrhameosorio,0.0
4669,🔥🔥🔥🤍🤍🤍🤍,,l2ljii,0.0
4670,When was this taken?,taken,alfredg2011,0.0
4671,The goddess @kendalljenner @kyliejenner,goddess kendalljenn kyliejenn,flaminia_romani,0.0
4672,🦋🦋,,mr__battamizz__,0.0
4673,Ulan neydiniz ne oldunuz he,ulan neydiniz ne oldunuz,metehanvurall,0.0
4674,Девушки хто хоче сексу обмін фото пишіть в лс 🔞,,andriu.6575,0.0
4675,Wow,wow,rljnycpics,0.1
4676,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,gabone._,0.0
4677,ك,,obsessedwithkennyyy,0.0
4678,ياحلوم,,obsessedwithkennyyy,0.0
4679,اههه,,obsessedwithkennyyy,0.0
4680,💜,,alimosllemi,0.0
4681,😍😍😍,,afyaaaaa_28,0.0
4682,You are beautiful girl. I love you Kendall. ... ❤️❤️,beauti girl love kendal,anushlian,0.5
4683,Rowws,roww,coffeenfilmrolls,0.0
4684,😍😍😍,,afyaaaaa_28,0.0
4685,@hadaruziell אני ואת ברגיל שלנו❤️,,bb_makeupart,0.0
4686,@bb_makeupart חדמש❤️,,hadaruziell,0.0
4687,❤️❤️❤️❤️,,silikomborathelma1,0.0
4688,😍❤️😍😍❤️😍❤️,,sorme_leo,0.0
4689,😍😍,,kurabuijosaia,0.0
4690,Omgggggg 😮😍😍😍😍😍😍🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥👏👏👏👏👏👏👏,omgggggg,dariaroksanaa,0.0
4691,🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,,tomasssemevics,0.0
4692,Sexy girl,sexi girl,avnishkumar8359,0.0
4693,LFR 🔥,lfr,marco_vaio21,0.0
4694,Beautiful 🔥,beauti,alanjulian144,0.0
4695,hot 😍😍,hot,adi_a__,0.25
4696,🔥🔥🔥❤️,,boredape_10105,0.0
4697,3x3lb,3x3lb,selenanikita05,0.0
4698,Cb,cb,selenanikita05,0.0
4699,Rows,row,selenanikita05,0.0
4700,Lb,lb,selenanikita05,0.0
4701,LB 😢,lb,yajnanextdoor,0.0
4702,💙😊 Babe,babe,prince_sj_sakya,0.0
4703,❤️❤️❤️,,arabi.jinnat,0.0
4704,מושלמות מידי,,anastasia__barbas,0.0
4705,🌹,,nimra0810,0.0
4706,😍😍,,anospamss,0.0
4707,Beautiful,beauti,ludra660,0.0
4708,Sisters,sister,makenzie_cdgirl,0.0
4709,💜💜,,chel_raya,0.0
4710,Absolutely stunning 🔥🔥🔥,absolut stun,swb_2412,0.0
4711,😍❤️🙌,,iamsumit__25,0.0
4712,@joyjoy06_151989 Ayn nnmn ca,ayn nnmn ca,fadzy_star23,0.0
4713,Okay.,okay,sad_.84,0.5
4714,What on earth are they wearing?? Looks like a cobweb,earth wear look like cobweb,kiki_grinberga_fashion,0.0
4715,Perfect girl😍❤️,perfect girl,havin.my_way,1.0
4716,🔥🔥🔥🔥,,land_of_nfts,0.0
4717,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,chaarmzmagazine,0.0
4718,Nadie Sigueme😢😢😢,nadi siguem,justina_quezada02,0.0
4719,If $5000 was deposited into your cashapp rn be honest what will you use it for ? Dm me with your cash app tag ?,5000 deposit cashapp rn honest use dm cash app tag,bailey.jolley.___,0.6
4720,Congratulations ❤️❤️❤️,congratul,market_kon,0.0
4721,Si eres la mejor de las 4,si ere la mejor de la 4,luisalfonso.moralesmartinez.3,0.0
4722,@thiouuux tu connais celle de gauche?!,tu connai cell de gauch,tywali,0.0
4723,@tywali oui j’adore Rihanna !!! 😍,oui j ador rihanna,thiouuux,0.0
4724,Girls young lady s,girl young ladi,fwesh.hunter,0.1
4725,😍❤️,,pavan15april,0.0
4726,Yess Sisterhood is 🔥,yess sisterhood,bellamiabebe,0.0
4727,👏👏🔥😍,,snshelperkr_21,0.0
4728,"Pass on this, round 1 was better",pass round 1 better,hailie.alaina.scott,0.15
4729,🔥😍,,david.salako3,0.0
4730,😍🔥❤️🙌,,t.taxmina_,0.0
4731,Beautiful heart ❤️,beauti heart,hijos______,0.0
4732,❤️❤️❤️🔥🔥,,mimii._jewel,0.0
4733,looking 🔥 girls young lady s,look girl young ladi,broono6_hrh_prince_royal,0.1
4734,تشبه ساره الودعاني,,t6nok_,0.0
4735,🙌🔥,,amir_khazrae6,0.0
4736,😍😍😍,,zarina_azbeauty,0.0
4737,❤️❤️,,ayezwel,0.0
4738,stunning,stun,seckinoptikcom,0.0
4739,U have so many gap between top two balls 😂,u mani gap top two ball,aditi_88_,0.5
4740,😂😂😂😂😂,,founders111111,0.0
4741,💜💜💜💜💜🫶🏻,,4unvii,0.0
4742,2/2🔥,2 2,kaathryn_,0.0
4743,Like back ❤️,like back,kaathryn_,0.0
4744,Fire❤️❤️❤️❤️❤️,fire,medina_arslanovna,0.0
4745,Gorgeous 💜,gorgeou,wernyi429,0.0
4746,2/2❤️,2 2,kaathryn_,0.0
4747,2/2,2 2,kaathryn_,0.0
4748,Confused which  one  to choose ❤️❤️❤️❤️❤️,confus one choos,padgaonkar,0.0
4749,❤️,,rralsss,0.0
4750,😍😍😇,,gayaraaa_,0.0
4751,🌹,,nickjohn.js8,0.0
4752,🌹,,nickjohn.js8,0.0
4753,❤️,,_lil_queen202_,0.0
4754,So gorgeous❤️🔥,gorgeou,laraikae,0.0
4755,♥️♥️,,rzardb,0.0
4756,😍,,isabekkova_,0.0
4757,😍😍😍😍😍😍,,_liaazaa,0.0
4758,🔥🔥🔥,,magnusthobiasson,0.0
4759,I love you kendall😍❤️❤️,love kendal,rachievermaa,0.5
4760,Gorgeous duo,gorgeou duo,yuyuyunyuna,0.0
4761,Beautiful you are my fave celebrity,beauti fave celebr,immy_dancingqueen,0.0
4762,@_luzzy.m cantik concept durang.. bunga2 wrna purple😍🙌,cantik concept durang bunga2 wrna purpl,ara_sierrx,0.0
4763,😍😍😍❤️😍❤️😍❤️,,sorme_leo,0.0
4764,Pretty,pretti,mulowa,0.0
4765,@zeynabchikk ❤️,,_king_tjk__,0.0
4766,@_king_tjk__ @zeynabchikk  шинохтим охи,zeynabchikk,_king_tjk__,0.0
4767,💜💜🥰🥰🥰🥰🥰💜💜,,fazalkhar,0.0
4768,❤️❤️❤️,,anshu.jha5950,0.0
4769,😍😍😍😍😍,,raulglezcll,0.0
4770,@bharatt_07_,,bharatt_07_,0.0
4771,Me recuerdan a @kimberly.loaiza y @estefanny.loaiza 🔥,recuerdan kimberli loaiza estefanni loaiza,shantty_katt,0.0
4772,🔥🔥🔥,,antoniodzeko38,0.0
4773,https://MyIncomePayout.com/?userid=9199,,saragskr,0.0
4774,🥵,,mohit_nyk_,0.0
4775,💎💎,,_____psycat,0.0
4776,❤️,,faruukmutlu,0.0
4777,Kyliee my babyy💗💗,kylie babyy,ayladmrci_,0.0
4778,https://vm.tiktok.com/ZMLQEa1WK/,,bwdh.lmshks,0.0
4779,Damn🥵💕🔥,damn,sri_hari07_,0.0
4780,B hottet🔥🙌,b hottet,_maja_37,0.0
4781,@valesalas  ya te vi dándole like mejor préstame tu tarjeta,ya te vi ndole like mejor pr stame tu tarjeta,anitadelanapoles,0.0
4782,@valesalas grosera 😢,grosera,anitadelanapoles,0.0
4783,@anitadelanapoles mejor te respondo que no jajajaj,mejor te respondo que jajajaj,valesalas,0.0
4784,Lb,lb,rzkyprtma.mz,0.0
4785,Lb,lb,rzkyprtma.mz,0.0
4786,Lb,lb,rzkyprtma.mz,0.0
4787,😍😍,,radishalakshani,0.0
4788,Nasıl birşeysin sen öyle,na l bir eysin sen yle,dilankaramus,0.0
4789,🙌🔥❤️,,_arabian.kid_,0.0
4790,Muy pronto en @fallon__makeup  we,muy pronto en fallon makeup,miguelgerban,0.0
4791,@arenwiss aren benim taha alv1nalberto olan hesabım kapandı özelden bana yazar musu bu yeni hesabıma taha üstün olana bu yani @taha__ustun,benim taha alv1nalberto olan hesab kapand zelden bana yazar musu bu yeni hesab taha st n olana bu yani taha ustun,taha__ustun,0.0
4792,🔥 💝😘,,dedhiahemant,0.0
4793,😍,,tousif.ansari.3958,0.0
4794,💜 gorgeous,gorgeou,deepeshsharma.official,0.0
4795,🔥🔥,,lincoln.fussell,0.0
4796,😍😍😍,,grishet2_,0.0
4797,❤️❤️🔥,,sandhu_walton,0.0
4798,Where and when would you wear an outfit like that? Snd what’s it cost? 😳,would wear outfit like snd cost,bamaz3,0.0
4799,😍😍😍,,juancho_lux,0.0
4800,🔥🔥🔥,,rainbalinas,0.0
4801,💜💜,,shakesnaidu,0.0
4802,Hottest🔥🔥,hottest,im_akshay_nagar,0.0
4803,Uwwwwwwwwww,uwwwwwwwwww,ranggajolaa,0.0
4804,😍❤️❤️ 👏👏,,saint.damien.english,0.0
4805,Damn 😍,damn,andro__14,0.0
4806,😍😍😍😍,,khanza.lestari1,0.0
4807,Uy,uy,erickrepve,0.0
4808,❤️,,jadiel_efrain_,0.0
4809,Congratulations To Both Beauties 🔥,congratul beauti,abdouhaachim,0.0
4810,♥️⭐♥️,,bradfield7028,0.0
4811,🔥🔥🔥,,onniwallius,0.0
4812,Beauty business monster 👏,beauti busi monster,kamenev_andrei,0.0
4813,Beauty,beauti,_mygoldfish,0.0
4814,"Jemen: Der vergessene Krieg 

https://youtu.be/kyqXJx2R248",jemen der vergessen krieg,ahmadhesam28,0.0
4815,Huizz💜💜,huizz,_zo_i_,0.0
4816,😢😢,,livin_skyy,0.0
4817,Basic I’m good,basic good,lamelovasketball,0.35
4818,😍❤️,,arthouro_official_237,0.0
4819,$tream my smash hit single Kool Bhega - Thick Thighs (Thank You Hailie Jade) @hailiejade now on @spotify & @spotifysa FREE & add to your playlist 📱🎧💻 Link in my bio!!! 💿🎒🏞️ #ThickThighs,tream smash hit singl kool bhega thick thigh thank haili jade hailiejad spotifi spotifysa free add playlist link bio thickthigh,dopeworldllc,0.04999999999999999
4820,😍😍🔥❤️😘👅😘,,tarun_upmanyou,0.0
4821,🐼💙🔫☮️🛬🛵🏪🏑📦⏰💴📩🕹️🏕️,,dopeworldllc,0.0
4822,Kylie mamik tg kri diba lgcl,kyli mamik tg kri diba lgcl,koushik.578,0.0
4823,👏👏👏👏,,clickalex3,0.0
4824,😍😍,,imshouvik7,0.0
4825,Very nice post beautiful lovely yah photo bahut Sundar hai lovely beautiful veri nice kya khoob lagti Ho badi Sundar,nice post beauti love yah photo bahut sundar hai love beauti veri nice kya khoob lagti ho badi sundar,bhicndd,0.55
4826,😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘,,b.e.k.z.o.d.ch.i.k,0.0
4827,😍,,malerpaulus,0.0
4828,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,,b.e.k.z.o.d.ch.i.k,0.0
