,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
1913,Hi,hi,['hi'], ,0.0,neu,steven.quaye, ,0
1914,Guys... she’s announcing her pregnancy....,guy announc pregnanc,"['guy', 'announc', 'pregnanc']", ,0.0,neu,lostinwoodseyland, ,0
1915,😍😍😍😍😍😍, ,[],😍😍😍😍😍😍,0.6779367825129737,neu,sofiasanchesv, ,0
1916,Привет, ,[], ,0.0,neu,salamsewgi, ,0
1917,Пртвет, ,[], ,0.0,neu,salamsewgi, ,0
1918,hello,hello,['hello'], ,0.0,neu,huzaifashah636, ,0
1919,Lipstick looks wonderful 💋,lipstick look wonder,"['lipstick', 'look', 'wonder']",💋,0.1733651226158038,neu,jennychase_matchmaker, ,0
1920,👏👏, ,[],👏👏,0.5205479452054794,neu,devid.samuel_, ,0
1921,Hi,hi,['hi'], ,0.0,neu,azharsk928, ,0
1922,Cb,cb,['cb'], ,0.0,neu,kwasia_nsem_production, ,0
1923,😍😍😍😍😍, ,[],😍😍😍😍😍,0.6779367825129737,neu,roger.beng, ,0
1924,Are these clues🧐,clue,['clue'],🧐,0.0,neu,adelinejamesdesigns, ,0
1925,❤️❤️, ,[],❤❤,0.7460869565217392,neu,rqy.5451, ,0
1926,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,zakrin.nikolai.0001, ,0
1927,Hi,hi,['hi'], ,0.0,neu,jagadeeshilive, ,0
1928,Hi,hi,['hi'], ,0.0,neu,jagadeeshilive, ,0
1929,😍😍, ,[],😍😍,0.6779367825129737,neu,jagadeeshilive, ,0
1930,Ghy,ghi,['ghi'], ,0.0,neu,jagadeeshilive, ,0
1931,Y, ,[], ,0.0,neu,jagadeeshilive, ,0
1932,Hi,hi,['hi'], ,0.0,neu,jagadeeshilive, ,0
1933,Hi,hi,['hi'], ,0.0,neu,jagadeeshilive, ,0
1934,So you’re having a girl?,girl,['girl'], ,0.0,neu,kaywitten_, ,0
1935,💕💕💕, ,[],💕💕💕,0.6329166666666667,neu,just_simpleandunique, ,0
1936,٠٧٨٣٥٣٣١٠٩٨, ,[], ,0.0,neu,bsbsm83, ,0
1937,She's pregnant 🔥🔥🔥🔥🔥🔥,pregnant,['pregnant'],🔥🔥🔥🔥🔥🔥,0.11981566820276493,neu,ja_neth958, ,0
1938,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,davina.bamungu, ,0
1939,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,_lawlietbadr_, ,0
1940,❤️❤️, ,[],❤❤,0.7460869565217392,neu,_lawlietbadr_, ,0
1941,❤️❤️, ,[],❤❤,0.7460869565217392,neu,_lawlietbadr_, ,0
1942,@_lawlietbadr_  @_lawlietbadr_, ,[], ,0.0,neu,_lawlietbadr_,_lawlietbadr_ _lawlietbadr_ ,0
1943,@_lawlietbadr_  @_lawlietbadr_, ,[], ,0.0,neu,_lawlietbadr_,_lawlietbadr_ _lawlietbadr_ ,0
1944,❤️, ,[],❤,0.7460869565217392,neu,hssnalhamb, ,0
1945,❤️, ,[],❤,0.7460869565217392,neu,riadmesibah, ,0
1946,আ, ,[], ,0.0,neu,zubayer.khan.5245961, ,0
1947,❤️, ,[],❤,0.7460869565217392,neu,riadmesibah, ,0
1948,Congratulations,congratul,['congratul'], ,0.0,neu,jaibella, ,0
1949,I think she’s saying she’s pregnant or having a baby 🤔,think say pregnant babi,"['think', 'say', 'pregnant', 'babi']",🤔,0.0,neu,missalexmak, ,0
1950,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,rohinisingh9994, ,1
1951,slt,slt,['slt'], ,0.0,neu,kervens.charles.9277583, ,0
1952,Hello,hello,['hello'], ,0.0,neu,diaoabdoulkassir, ,0
1953,Bonsoir,bonsoir,['bonsoir'], ,0.0,neu,sedricnzanga, ,0
1954,SOMEONES PRRGO AND DUE IN DECEMBER,someon prrgo due decemb,"['someon', 'prrgo', 'due', 'decemb']", ,0.0,neu,user10294949606, ,0
1955,❤️❤️, ,[],❤❤,0.7460869565217392,neu,ryd.sdyqy, ,0
1956,Dost,dost,['dost'], ,0.0,neu,navbabosa, ,0
1957,🍼💓?, ,[],🍼💓,0.6484073359073359,neu,mrs_dm_, ,0
1958,🙌, ,[],🙌,0.5604249667994687,neu,namiqebulov, ,0
1959,I think she is hinting a pregnancy🙂,think hint pregnanc,"['think', 'hint', 'pregnanc']",🙂,0.0,neu,kennedyescobarrr, ,0
1960,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,nadyrmejidow, ,0
1961,Is this a hidden pregnancy announcement?,hidden pregnanc announc,"['hidden', 'pregnanc', 'announc']", ,0.0,neu,j_ninemj, ,0
1962,Sir sir ak9ba ana kan3 raf k9ab b9alkom chkayswaw ma3andomchi mara alkarama,sir sir akba ana kan raf kab balkom chkayswaw maandomchi mara alkarama,"['sir', 'sir', 'akba', 'ana', 'kan', 'raf', 'kab', 'balkom', 'chkayswaw', 'maandomchi', 'mara', 'alkarama']", ,0.0,neu,romaisae__el, ,0
1963,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,enogierunelson4, ,0
1964,Hey @kourtneykardash please support Palestine 🇵🇸 every post counts 💔💔,hey pleas support palestin everi post count,"['hey', 'pleas', 'support', 'palestin', 'everi', 'post', 'count']",💔💔,0.28548861788617885,pos,hina_nasim,kourtneykardash ,0
1965,Live  videos  bhajo,live video bhajo,"['live', 'video', 'bhajo']", ,0.0,neu,vivek_maurya1121, ,1
1966,Are you pregnant 🤰🏻?!,pregnant,['pregnant'],🤰🏻,0.0,neu,isavmaaa, ,0
1967,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,go1907, ,0
1968,Can you use your platform to raise awareness about what’s happening in Palestine rn please,use platform rais awar happen palestin rn pleas,"['use', 'platform', 'rais', 'awar', 'happen', 'palestin', 'rn', 'pleas']", ,0.0,neu,ifrahnisa_, ,0
1969,Hi,hi,['hi'], ,0.0,neu,samiqkindemi, ,0
1970,kiz. guzel,kiz guzel,"['kiz', 'guzel']", ,0.0,neu,altlnarak, ,0
1971,z,z,['z'], ,0.0,neu,altlnarak, ,0
1972,Baby girl? 🎀,babi girl,"['babi', 'girl']",🎀,0.2136752136752137,neu,yogi_ntraining, ,0
1973,@ritahazan you 2 look alike !,look alik,"['look', 'alik']", ,0.0,neu,besa_bella_bronze,ritahazan ,1
1974,Cool,cool,['cool'], ,0.3182,neu,pi.erre5546, ,0
1975,🇵🇸, ,[], ,0.0,neu,naeemabarry, ,1
1976,Hi.mo.no.8000028965❤️❤️❤️❤️❤️,himono,['himono'],❤❤❤❤❤,0.6217391304347827,neu,kumarhari225, ,0
1977,They’re saying on TikTok this is you hinting that you’re pregnant? 🤔,say tiktok hint pregnant,"['say', 'tiktok', 'hint', 'pregnant']",🤔,0.0,neu,cognacqueen._, ,0
1978,@adr1an666, ,[], ,0.0,neu,domi_domus,adr1an666 ,0
1979,I Love you xoxoxo love it when I get back home and will have a great day today and then we can get a room at work today and will not be at practice tonight and will not working today so willing,love xoxoxo love get back home great day today get room work today not practic tonight not work today will,"['love', 'xoxoxo', 'love', 'get', 'back', 'home', 'great', 'day', 'today', 'get', 'room', 'work', 'today', 'not', 'practic', 'tonight', 'not', 'work', 'today', 'will']", ,0.926,pos,paulessian, ,0
1980,Paul Essian you have any,paul essian,"['paul', 'essian']", ,0.0,neu,paulessian, ,0
1981,Nice babe,nice babe,"['nice', 'babe']", ,0.4215,pos,ramkishorchhaba94, ,0
1982,👏, ,[],👏,0.5205479452054794,neu,moulo2817, ,0
1983,Are you pregnant??,pregnant,['pregnant'], ,0.0,neu,yarerojass_, ,0
1984,🔥🔥🔥🔥🔥🔥😢😢😢😢😢😢😢❤️❤️❤️❤️❤️, ,[],🔥🔥🔥🔥🔥🔥😢😢😢😢😢😢😢❤❤❤❤❤,0.2564374128883704,neu,eguz.a, ,0
1985,@natalie5382 😂, ,[],😂,0.2209684037751333,neu,blo.ts4,natalie5382 ,0
1986,POP OFF,pop,['pop'], ,0.0,neu,sofiedofielol, ,0
1987,Trampy.,trampi,['trampi'], ,0.0,neu,beesch420, ,0
1988,#freepalistine 🇵🇸🇵🇸🇵🇸,freepalistin,['freepalistin'], ,0.0,neu,anoushiajabeen, ,0
1989,Alo,alo,['alo'], ,0.0,neu,khe.dr1234, ,0
1990,Beautiful wald miss,beauti wald miss,"['beauti', 'wald', 'miss']", ,-0.1531,neu,nl55390, ,0
1991,Nice pictures,nice pictur,"['nice', 'pictur']", ,0.4215,pos,izarukuabdulhamidu, ,0
1992,Wow omg,wow omg,"['wow', 'omg']", ,0.5859,pos,tinkyiand, ,0
1993,❤️, ,[],❤,0.7460869565217392,neu,hkarimbaksh, ,0
1994,😢😢😢, ,[],😢😢😢,0.006675567423230899,neu,umaana__regina_, ,0
1995,R u pregnant 🤰,r u pregnant,"['r', 'u', 'pregnant']",🤰,0.0,neu,aliciastachera, ,0
1996,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,zkhrmh, ,0
1997,❤️❤️, ,[],❤❤,0.7460869565217392,neu,rake2091, ,0
1998,Nice,nice,['nice'], ,0.4215,pos,malik.hasnain.96387189, ,0
1999,😮😍❤️, ,[],😮😍❤,0.5672671722708302,neu,muhammad.dito.125760, ,0
2000,Hello,hello,['hello'], ,0.0,neu,dkchoudhary3998, ,0
2001,Beautiful ❤️❤️❤️,beauti,['beauti'],❤❤❤,0.5595652173913044,neu,white_snow_sexy, ,0
2002,Cf❤️❤️🔥🔥,cf,['cf'],❤❤🔥🔥,0.3543487611033193,neu,lungunar, ,0
2003,Hii,hii,['hii'], ,0.0,neu,sp5777403, ,0
2004,🔥, ,[],🔥,0.1397849462365591,neu,velarde4950, ,0
2005,Good pics,good pic,"['good', 'pic']", ,0.4404,pos,sabiesteven, ,0
2006,"‏I hope the world sees and understands the injustice that is happening in Palestine, they are really suffering and need our help 🇵🇸💔

‏أتمنى أن يرى العالم ويتفهم الظلم الذي يحدث في فلسطين ، فهم حقاً يعانون ويحتاجون مساعدتنا 🇵🇸💔",hope world see understand injustic happen palestin realli suffer need help,"['hope', 'world', 'see', 'understand', 'injustic', 'happen', 'palestin', 'realli', 'suffer', 'need', 'help']",💔💔,0.21240750469043151,neu,aivdve, ,0
2007,سسسسسسسسسس, ,[], ,0.0,neu,taheri.hafiz, ,0
2008,Hii😢😢😢😢,hii,['hii'],😢😢😢😢,0.005340453938584721,neu,abdulali5509, ,0
2009,Pinks is your color! Although all the bright colors you wear especially in white you look phenomenal😉,pink color although bright color wear especi white look phenomen,"['pink', 'color', 'although', 'bright', 'color', 'wear', 'especi', 'white', 'look', 'phenomen']",😉,0.4425607554838324,pos,_lemony_flavor, ,0
2010,Ahh hahahaha aaa! nice,ahh hahahaha aaa nice,"['ahh', 'hahahaha', 'aaa', 'nice']", ,0.4215,pos,jurmahv, ,0
2011,😍, ,[],😍,0.6779367825129737,neu,oscar123.bee, ,0
2012,Promote it on @united__promotions,promot,['promot'], ,0.0,neu,dvisj676,united__promotions ,0
2013,𝓢𝓸 𝓼𝓮𝔁𝔂, ,[], ,0.0,neu,narpat8637, ,0
2014,Hii😍😍,hii,['hii'],😍😍,0.45195785500864916,neu,abdulali5509, ,0
2015,Hi😢😢,hi,['hi'],😢😢,0.0044503782821539335,neu,abdulali5509, ,0
2016,Hi,hi,['hi'], ,0.0,neu,puranmeenameena16, ,0
2017,Baby on the way?,babi way,"['babi', 'way']", ,0.0,neu,niaralarei, ,0
2018,😍😍😍😍💕💕💕💕💕, ,[],😍😍😍😍💕💕💕💕💕,0.6529256070428031,neu,jascintha.o, ,1
2019,محمد, ,[], ,0.0,neu,lhkmdrmhmdmhmwd, ,0
2020,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸#freepalestine🇵🇸,freepalestin,['freepalestin'], ,0.0,neu,scheeza_kanwal07, ,0
2021,You look so beautiful❤️❤️❤️,look beauti,"['look', 'beauti']",❤❤❤,0.4476521739130435,neu,samiran.ghorai.718, ,0
2022,#gazaunderattack #انقذوا_حي_الشيخ_جراح,gazaunderattack,['gazaunderattack'], ,0.0,neu,rii___noo, ,0
2023,😢😢😍, ,[],😢😢😍,0.2304293057864785,neu,usmansiddiqui978, ,0
2024,Hi,hi,['hi'], ,0.0,neu,usmansiddiqui978, ,0
2025,u can't even keep a nanny,u ca not even keep nanni,"['u', 'ca', 'not', 'even', 'keep', 'nanni']", ,0.0,neu,farah_ammar96, ,0
2026,hey go check out my friends new ig post @avery_.west,hey go check friend new ig post,"['hey', 'go', 'check', 'friend', 'new', 'ig', 'post']", ,0.4939,pos,zoesims_,avery_.west ,0
2027,"🇵🇸❤️🇵🇸❤️🇵🇸❤️🇵🇸❤️🇵🇸
#GazaUnderAttack
#Gaza_Under_Attack
#Palestine
‎#جرائم_اسرائيلية 
‎#free_palestine 
#freepalestine
‎#انقذوا_حي_الشيخ_جراح
‎‏#savesheikhjarrah 
‎‏#ŞeyhJarrahmahallesinkurtarın
‎‏#SalvailquartierediSheikhJarrah
‎‏#RettedasViertelSheikhJarrah
‎‏#sauvezlequartierdesheikhjarrah
‎#الشيخ_جراح
‎#حي_الشيخ_جراح
‎#لا_لتهويد_القدس
‎#أنقذوا_حي_الشيخ_جراح
‎#لن_نرحل
‎#القدس_تنتفض
‎#انقذوا_غزة
#savealsheikhjarrah
‎#غزة_تحت_القصف",gazaunderattack gazaunderattack palestin freepalestin freepalestin savesheikhjarrah eyhjarrahmahallesinkurtarn salvailquartieredisheikhjarrah rettedasviertelsheikhjarrah sauvezlequartierdesheikhjarrah savealsheikhjarrah,"['gazaunderattack', 'gazaunderattack', 'palestin', 'freepalestin', 'freepalestin', 'savesheikhjarrah', 'eyhjarrahmahallesinkurtarn', 'salvailquartieredisheikhjarrah', 'rettedasviertelsheikhjarrah', 'sauvezlequartierdesheikhjarrah', 'savealsheikhjarrah']",❤❤❤❤,0.19895652173913045,neu,manar._hamayel545, ,0
2028,Sou o Luís,sou lu,"['sou', 'lu']", ,0.0,neu,luisalves975, ,0
2029,Boa tarde linda,boa tard linda,"['boa', 'tard', 'linda']", ,-0.5423,neg,luisalves975, ,0
2030,❤️❤️, ,[],❤❤,0.7460869565217392,neu,saqib3966, ,0
2031,"R.a.p.i.d.....D.r.o.p...O.f.f
🔥🍀 W.e.E.d, C.o.k.e, C.a.r.t🍀🔥Snapchat.......... kushplog
Wickr............... kushplog
Kik.............. Kushplog",rapid drop weed coke cartsnapchat kushplog wickr kushplog kik kushplog,"['rapid', 'drop', 'weed', 'coke', 'cartsnapchat', 'kushplog', 'wickr', 'kushplog', 'kik', 'kushplog']",🔥🍀🍀🔥,-0.13406360994153987,neu,lakeland604, ,0
2032,"R.a.p.i.d.....D.r.o.p...O.f.f
🔥🍀 W.e.E.d, C.o.k.e, C.a.r.t🍀🔥Snapchat.......... kushplog
Wickr............... kushplog
Kik.............. Kushplog",rapid drop weed coke cartsnapchat kushplog wickr kushplog kik kushplog,"['rapid', 'drop', 'weed', 'coke', 'cartsnapchat', 'kushplog', 'wickr', 'kushplog', 'kik', 'kushplog']",🔥🍀🍀🔥,-0.13406360994153987,neu,lakeland604, ,0
2033,"R.a.p.i.d.....D.r.o.p...O.f.f
🔥🍀 W.e.E.d, C.o.k.e, C.a.r.t🍀🔥Snapchat.......... kushplog
Wickr............... kushplog
Kik.............. Kushplog",rapid drop weed coke cartsnapchat kushplog wickr kushplog kik kushplog,"['rapid', 'drop', 'weed', 'coke', 'cartsnapchat', 'kushplog', 'wickr', 'kushplog', 'kik', 'kushplog']",🔥🍀🍀🔥,-0.13406360994153987,neu,lakeland604, ,0
2034,Hello,hello,['hello'], ,0.0,neu,vivekyadav7289095239, ,0
2035,Beautiful,beauti,['beauti'], ,0.0,neu,angelonyitex247, ,0
2036,",mambo vp",mambo vp,"['mambo', 'vp']", ,0.0,neu,bufonmchanga, ,0
2037,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,falke.urvashi, ,0
2038,فالو کنید ممنون, ,[], ,0.0,neu,mohmadkarimi8899, ,0
2039,Hi,hi,['hi'], ,0.0,neu,gulbaharpak1970, ,0
2040,"hello, i sell feet pics just say what price you want, and give me angles and preferences! 🌈",hello sell feet pic say price want give angl prefer,"['hello', 'sell', 'feet', 'pic', 'say', 'price', 'want', 'give', 'angl', 'prefer']",🌈,0.11873553719008265,neu,feetpicrus, ,0
2041,❤️, ,[],❤,0.7460869565217392,neu,d_sato_, ,0
2042,🔥, ,[],🔥,0.1397849462365591,neu,hurmalemukesh, ,0
2043,Hi,hi,['hi'], ,0.0,neu,haggitrawelly, ,0
2044,"Wow, last night i was just rapping bout '84, '82, '81, ol school years, whats ur favorite throwback year, ""i wanna take it back to '81 or '88."" I was born in 1979",wow last night rap bout ol school year what ur favorit throwback year wan na take back born,"['wow', 'last', 'night', 'rap', 'bout', 'ol', 'school', 'year', 'what', 'ur', 'favorit', 'throwback', 'year', 'wan', 'na', 'take', 'back', 'born']", ,0.5859,pos,guardian.gel22220, ,0
2045,👏, ,[],👏,0.5205479452054794,neu,lukas___garcia_658, ,0
2046,❤️, ,[],❤,0.7460869565217392,neu,thakur.shafiq, ,0
2047,❤️, ,[],❤,0.7460869565217392,neu,migue_lbarreto, ,0
2048,Mmmm🙌,mmmm,['mmmm'],🙌,0.28021248339973437,neu,xoxeone, ,0
2049,🙋‍♀️, ,[],🙋♀,0.4124293785310734,neu,maitetxuortuno, ,0
2050,👏👏, ,[],👏👏,0.5205479452054794,neu,maitetxuortuno, ,0
2051,Pregnant,pregnant,['pregnant'], ,0.0,neu,veeedaloca, ,0
2052,Baby on the way 💕,babi way,"['babi', 'way']",💕,0.21097222222222223,neu,itsstefybaby, ,0
2053,Im in the airria,im airria,"['im', 'airria']", ,0.0,neu,1963jeffharjo, ,0
2054,Im in the area,im area,"['im', 'area']", ,0.0,neu,1963jeffharjo, ,0
2055,NYC look,nyc look,"['nyc', 'look']", ,0.0,neu,ranaraza.raza.754, ,0
2056,Love love love 😍😍😍,love love love,"['love', 'love', 'love']",😍😍😍,0.8026683912564869,pos,adore.my.dress, ,0
2057,Omg are you pregnant????,omg pregnant,"['omg', 'pregnant']", ,0.0,neu,marcelomoraggio, ,0
2058,Discipline your kids,disciplin kid,"['disciplin', 'kid']", ,0.0,neu,prim_littyy, ,0
2059,@kourtneykardash  goddess🔥,goddess,['goddess'],🔥,0.06989247311827955,neu,xxlucifurrr,kourtneykardash ,0
2060,Your milkshake brings all the boys to the psych ward.,milkshak bring boy psych ward,"['milkshak', 'bring', 'boy', 'psych', 'ward']", ,0.0,neu,zwaynopolous, ,0
2061,Omg ❤️❤️❤️❤️,omg,['omg'],❤❤❤❤,0.5968695652173913,neu,lee_deakin_1982, ,0
2062,😍😍❤️❤️, ,[],😍😍❤❤,0.7120118695173565,neu,dks_2881, ,0
2063,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,shivani_that, ,0
2064,Slt cv,slt cv,"['slt', 'cv']", ,0.0,neu,sadio9627, ,0
2065,Bump💖,bump,['bump'],💖,0.3566904196357878,neu,ivyblew121265, ,0
2066,Beautiful,beauti,['beauti'], ,0.0,neu,sureshkumarsuresh462, ,0
2067,@kourtneykardash i love you so much ❤️❤️❤️❤️❤️🙌🙌😍😍😍😍😍,love much,"['love', 'much']",❤❤❤❤❤🙌🙌😍😍😍😍😍,0.6796263306266073,pos,karjennerfp,kourtneykardash ,0
2068,Hii,hii,['hii'], ,0.0,neu,shanurayeen624, ,0
2069,قمرررر🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,mhmwdmhmdfrj17, ,0
2070,https://amzn.to/3ozyU3O very low price,low price,"['low', 'price']", ,-0.2732,neu,delta_lowcost, ,0
2071,Baby you are beautiful,babi beauti,"['babi', 'beauti']", ,0.0,neu,odey.pius.35, ,0
2072,Hi,hi,['hi'], ,0.0,neu,shashigold75, ,0
2073,😍, ,[],😍,0.6779367825129737,neu,kmllsyrn, ,0
2074,😢😢, ,[],😢😢,0.0066755674232309,neu,murliranamurli, ,0
2075,I Love You janu,love janu,"['love', 'janu']", ,0.6369,pos,murliranamurli, ,0
2076,Omg Khloe looks so good here,omg khloe look good,"['omg', 'khloe', 'look', 'good']", ,0.4404,pos,cjelaine25, ,0
2077,Be honest are you expecting,honest expect,"['honest', 'expect']", ,0.5106,pos,_sophiemount, ,0
2078,Are you pregnant,pregnant,['pregnant'], ,0.0,neu,_sophiemount, ,0
2079,Wow😍😍,wow,['wow'],😍😍,0.6472578550086492,pos,mr_akshay_koshta, ,1
2080,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,lyrdrhmny3065, ,0
2081,كاكاكل😂😂, ,[],😂😂,0.2209684037751333,neu,jehad.jamal.180, ,0
2082,مةداىك, ,[], ,0.0,neu,jehad.jamal.180, ,0
2083,❤️, ,[],❤,0.7460869565217392,neu,b.e.r.z.a.r.s7_7, ,0
2084,داملحلبح, ,[], ,0.0,neu,jehad.jamal.180, ,0
2085,مىدىكردر, ,[], ,0.0,neu,jehad.jamal.180, ,0
2086,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸, ,[], ,0.0,neu,samarozze, ,0
2087,🔥, ,[],🔥,0.1397849462365591,neu,sayem1019, ,0
2088,❤️, ,[],❤,0.7460869565217392,neu,tinafumanti, ,0
2089,I love you 🌹🌹🌹🌹🌹❤️❤️❤️❤️❤️,love,['love'],🌹🌹🌹🌹🌹❤❤❤❤❤,0.6745145785458222,pos,wallez.frederic, ,0
2090,Super,super,['super'], ,0.5994,pos,razarajput404, ,0
2091,🙌, ,[],🙌,0.5604249667994687,neu,johnsonpaul5960, ,0
2092,Looking nice,look nice,"['look', 'nice']", ,0.4215,pos,mazharabbas6939, ,0
2093,"start to your day aight and be cool, safe and strong for sure. 😘✌🏽",start day aight cool safe strong sure,"['start', 'day', 'aight', 'cool', 'safe', 'strong', 'sure']",😘✌🏽,0.8053556010481078,pos,swifty_corleone, ,0
2094,Damn kourt you look 16 😍😍🥵,damn kourt look,"['damn', 'kourt', 'look']",😍😍🥵,0.03003471300518956,neg,mbieber_x, ,0
2095,Boutique pul mam❤️❤️❤️❤️❤️❤️,boutiqu pul mam,"['boutiqu', 'pul', 'mam']",❤❤❤❤❤❤,0.4973913043478261,neu,gayan6739, ,0
2096,Nice,nice,['nice'], ,0.4215,pos,bk.jat.96, ,0
2097,😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡, ,[],😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,-0.17328042328042323,neu,banik78800, ,0
2098,Pregnant with a girl 🤰🏼 due December 😮😮😮,pregnant girl due decemb,"['pregnant', 'girl', 'due', 'decemb']",🤰🏼😮😮😮,0.11904761904761904,neu,giuarellano, ,0
2099,😍, ,[],😍,0.6779367825129737,neu,yuriramosbotelho, ,0
2100,🙌, ,[],🙌,0.5604249667994687,neu,mdjahangir9161, ,0
2101,Hi,hi,['hi'], ,0.0,neu,chiemegbu, ,0
2102,😂😂👏👏👏, ,[],😂😂👏👏👏,0.40071612863334094,neu,sheikh70020, ,0
2103,7080990100, ,[], ,0.0,neu,arunkumarsingh336, ,0
2104,Xxeer,xxeer,['xxeer'], ,0.0,neu,prtatiane, ,0
2105,Mambo,mambo,['mambo'], ,0.0,neu,saimon.mbaga.96, ,0
2106,Mamb,mamb,['mamb'], ,0.0,neu,saimon.mbaga.96, ,0
2107,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,trejo4304, ,0
2108,Hermosa,hermosa,['hermosa'], ,0.0,neu,trejo4304, ,0
2109,Que bella mujer😍😍😍,que bella mujer,"['que', 'bella', 'mujer']",😍😍😍,0.33896839125648687,neu,tonnymontana_collection, ,0
2110,🔥, ,[],🔥,0.1397849462365591,neu,delgaudioginevra, ,0
2111,H,h,['h'], ,0.0,neu,rizwan.746, ,0
2112,Her kids are bad asf,kid bad asf,"['kid', 'bad', 'asf']", ,-0.5423,neg,dddlugolinski, ,0
2113,Call me 9398208852,call,['call'], ,0.0,neu,ganapathi5401, ,0
2114,Hi,hi,['hi'], ,0.0,neu,ganapathi5401, ,0
2115,Hi,hi,['hi'], ,0.0,neu,ganapathi5401, ,0
2116,Pivot token,pivot token,"['pivot', 'token']", ,0.0,neu,pivottoken, ,0
2117,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,pivottoken, ,0
2118,Pvt,pvt,['pvt'], ,0.0,neu,pivottoken, ,0
2119,Pvt🔥🔥🔥,pvt,['pvt'],🔥🔥🔥,0.10483870967741932,neu,pivottoken, ,0
2120,Pivot token🔥🔥🔥,pivot token,"['pivot', 'token']",🔥🔥🔥,0.08387096774193546,neu,pivottoken, ,0
2121,👏, ,[],👏,0.5205479452054794,neu,rajusinghrawat67, ,0
2122,Hi,hi,['hi'], ,0.0,neu,rajusinghrawat67, ,0
2123,O, ,[], ,0.0,neu,kiylie43, ,0
2124,Beautiful😍,beauti,['beauti'],😍,0.33896839125648687,neu,taiwo.adebowale.700, ,0
2125,❤️👃🤝🤞👪, ,[],❤👃🤝🤞👪,0.2428476989575388,neu,ravijilohar, ,0
2126,😍, ,[],😍,0.6779367825129737,neu,seph.005, ,0
2127,I want you🍻,want,['want'],🍻,0.29920606060606064,neu,anass_yuji, ,0
2128,Greatful,great,['great'], ,0.6249,pos,txivasmiguel, ,0
2129,Hw old r u jesssss,hw old r u jesssss,"['hw', 'old', 'r', 'u', 'jesssss']", ,0.0,neu,dengdigrin480, ,0
2130,🔥, ,[],🔥,0.1397849462365591,neu,skindeepskincarestudio, ,0
2131,Wow,wow,['wow'], ,0.5859,pos,lover_thmore, ,0
2132,Nice hot bikini pic,nice hot bikini pic,"['nice', 'hot', 'bikini', 'pic']", ,0.4215,pos,lakra2058, ,0
2133,Beautiful inside and out 🔥,beauti insid,"['beauti', 'insid']",🔥,0.04659498207885303,neu,liljan_pf, ,0
2134,Eww,eww,['eww'], ,0.0,neu,linaben891, ,0
2135,عاوز بنت تحب الرومانسيه و الهدوء تيجى خاص بسرعه, ,[], ,0.0,neu,ahooos1, ,0
2136,#l4likes #l4l❤️ #comment4comment #f4follow #f4ffollowforfollow,llike commentcom ffollow fffollowforfollow,"['llike', 'commentcom', 'ffollow', 'fffollowforfollow']",❤,0.14921739130434783,neu,dosyvertz, ,0
2137,😍😍😍😍😍😍😍😍, ,[],😍😍😍😍😍😍😍😍,0.6779367825129736,neu,alirezagh3788, ,0
2138,🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,alirezagh3788, ,0
2139,❤️❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤❤,0.7460869565217392,neu,sahi.lali10, ,0
2140,Pregnancy 🤰 ❤️,pregnanc,['pregnanc'],🤰❤,0.3730434782608696,neu,ashlily91_, ,0
2141,😍😍😍😍❤️, ,[],😍😍😍😍❤,0.6915668173147268,neu,rahulroyrahulroy772, ,0
2142,Pregnant!,pregnant,['pregnant'], ,0.0,neu,reesevonmerci, ,0
2143,Hiijanm,hiijanm,['hiijanm'], ,0.0,neu,haeshal_, ,0
2144,Hi,hi,['hi'], ,0.0,neu,satishrawat396, ,0
2145,❤️🙌😍😍😍, ,[],❤🙌😍😍😍,0.6680644541720259,neu,walterdariobaes, ,0
2146,❤️, ,[],❤,0.7460869565217392,neu,mahesh.kothare.7583, ,0
2147,She’s pregnant. Due in December,pregnant due decemb,"['pregnant', 'due', 'decemb']", ,0.0,neu,mcgrany_alex_official, ,0
