,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
13453,@shellygirl8 we should book now 😉,book,['book'],😉,0.2320841551610782,neu,michaelsparnon,shellygirl8 ,0
13454,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥❤️, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥❤,0.16224057624712127,neu,kurtace_777, ,0
13455,Bienvenida 😍,bienvenida,['bienvenida'],😍,0.33896839125648687,neu,cne.0105, ,0
13456,Living life💕,live life,"['live', 'life']",💕,0.21097222222222223,neu,prettiuniversellc, ,0
13457,Omg never seem to amaze me 😍,omg never seem amaz,"['omg', 'never', 'seem', 'amaz']",😍,0.13558735650259476,neu,1krazyman2, ,0
13458,La mayor de las kardashians👏😍,la mayor de la kardashian,"['la', 'mayor', 'de', 'la', 'kardashian']",👏😍,0.171212103959779,neu,adrianfcs_, ,0
13459,"Hola,gracias por la foto donde apareces tu y un árbol dentro de la piscina  me sirve de inspiración.",hola gracia por la foto dond aparec tu un rbol dentro de la piscina sirv de inspiracin,"['hola', 'gracia', 'por', 'la', 'foto', 'dond', 'aparec', 'tu', 'un', 'rbol', 'dentro', 'de', 'la', 'piscina', 'sirv', 'de', 'inspiracin']", ,0.0,neu,anquikurawa, ,0
13460,Очень класссссссная 🔥🔥🔥 Но трусики ужасные 😮😮😮, ,[],🔥🔥🔥😮😮😮,0.20878136200716843,neu,olessiia, ,0
13461,👁🤘🏾⚡️, ,[],👁🤘🏾⚡,0.1788617886178861,neu,btheeglory, ,0
13462,So sexy girl 🔥🔥🔥❤️❤️❤️❤️❤️,sexi girl,"['sexi', 'girl']",🔥🔥🔥❤❤❤❤❤,0.4149789621318373,neu,gabrieg7, ,0
13463,México is the shit😍,mxico shit,"['mxico', 'shit']",😍,-0.1456210724956754,neg,tottyvader, ,0
13464,🔥🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,duczeka1983, ,0
13465,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,diamondjacques75, ,0
13466,❤️rico,rico,['rico'],❤,0.3730434782608696,neu,dudajenner_11, ,0
13467,"Ich wünschte, ich wüsste, dass deine Scheiße gut ist",ich wnschte ich wsste dass dein scheie gut ist,"['ich', 'wnschte', 'ich', 'wsste', 'dass', 'dein', 'scheie', 'gut', 'ist']", ,0.0,neu,newtontheseusscamander, ,0
13468,No body cares poser.,no bodi care poser,"['no', 'bodi', 'care', 'poser']", ,0.25,neu,lauramillsveganconservative, ,0
13469,I can’t believe children came out of that skinny body 😍😍😍 #goals,believ children came skinni bodi goal,"['believ', 'children', 'came', 'skinni', 'bodi', 'goal']",😍😍😍,0.22597892750432458,neu,bellmari94, ,0
13470,i wish i was u lol,wish u lol,"['wish', 'u', 'lol']", ,0.6705,pos,amourrr.aa, ,0
13471,@kourtneykardash Lets see some ass shots.,let see ass shot,"['let', 'see', 'ass', 'shot']", ,-0.5423,neg,brent_mitchell_downs,kourtneykardash ,0
13472,ey the rose at the end bad o,ey rose end bad,"['ey', 'rose', 'end', 'bad']", ,-0.5423,neg,nananyarko__, ,0
13473,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,israell_amaddor, ,0
13474,🔥🔥🔥🔥 the second hot one,second hot one,"['second', 'hot', 'one']",🔥🔥🔥🔥,0.07987711213517662,neu,ericquick1969, ,0
13475,Beautiful and sexy,beauti sexi,"['beauti', 'sexi']", ,0.0,neu,flipknock1990, ,0
13476,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 @khloekardashian 🤣🤣🤣, ,[],😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣,0.22096840377513335,neu,bonzkibop,khloekardashian ,0
13477,wow... xoxo,wow xoxo,"['wow', 'xoxo']", ,0.8316,pos,hykky, ,0
13478,fav room ever. fav resort ❤️,fav room ever fav resort,"['fav', 'room', 'ever', 'fav', 'resort']",❤,0.7230144927536232,pos,meagan.randolph, ,0
13479,Wow you're so sexy mama ❤️🔥🙌,wow sexi mama,"['wow', 'sexi', 'mama']",❤🔥🙌,0.5339994782596278,pos,mimisnowy, ,1
13480,Hey lol,hey lol,"['hey', 'lol']", ,0.4215,pos,aleehondro, ,0
13481,💗💗💗, ,[],💗💗💗,0.6590909090909091,neu,shopglamourandgrace, ,0
13482,😍😍😍😍😍😍, ,[],😍😍😍😍😍😍,0.6779367825129737,neu,elamrihaytam, ,0
13483,😍🤩🥰, ,[],😍🤩🥰,0.6779367825129737,neu,abcjunkie2, ,0
13484,😍, ,[],😍,0.6779367825129737,neu,reivax, ,0
13485,Haha I would tell that dude “ it ain’t that serious put that down and come have a beer with us”,haha would tell dude seriou put come beer us,"['haha', 'would', 'tell', 'dude', 'seriou', 'put', 'come', 'beer', 'us']", ,0.4588,pos,88erica88, ,0
13486,Scott😢,scott,['scott'],😢,0.00333778371161545,neu,mrfx4kids, ,0
13487,❤️, ,[],❤,0.7460869565217392,neu,krymwf41, ,0
13488,Dreamy 😍,dreami,['dreami'],😍,0.33896839125648687,neu,life_of_alegria, ,0
13489,Jus wanna see you in my bed,ju wan na see bed,"['ju', 'wan', 'na', 'see', 'bed']", ,0.0,neu,cotton._.picker, ,0
13490,Sisisi😂,sisisi,['sisisi'],😂,0.11048420188756665,neu,tijerinaarizpe, ,0
13491,💍, ,[],💍,0.4910714285714285,neu,karlos_dabarber, ,0
13492,🙏🏻🙏🏻🙏🏻💯💯💯💯❤, ,[],🙏🏻🙏🏻🙏🏻💯💯💯💯❤,0.3103768432601384,neu,805erz, ,0
13493,Come to La Paz... Closer to Cabo and more beautiful🥰😇,come la paz closer cabo beauti,"['come', 'la', 'paz', 'closer', 'cabo', 'beauti']",🥰😇,0.0857142857142857,neu,lorena_balarezo, ,1
13494,😂😂😂😂, ,[],😂😂😂😂,0.2209684037751333,neu,tijerinaarizpe, ,0
13495,Damn girl NICE VERY NICE...,damn girl nice nice,"['damn', 'girl', 'nice', 'nice']", ,0.4404,pos,kdog2630, ,0
13496,🔥, ,[],🔥,0.1397849462365591,neu,graceleanor6, ,0
13497,♥️🎀♥️🎀♥️, ,[],♥🎀♥🎀♥,0.6509791253912194,neu,miamonahi, ,1
13498,I just love that little fish 🐟 table 🥺🥰,love littl fish tabl,"['love', 'littl', 'fish', 'tabl']",🐟🥺🥰,0.6543475862068966,pos,nicky_santiago, ,0
13499,💟💟💟💟💟💟, ,[],💟💟💟💟💟💟,0.7142857142857143,neu,ratuvilivelatabua4, ,0
13500,❤️🔥🔥🔥🔥🔥🔥🔥, ,[],❤🔥🔥🔥🔥🔥🔥🔥,0.21557269752220656,neu,redaali4889, ,0
13501,Linda é gostosa de mais,linda gostosa de mai,"['linda', 'gostosa', 'de', 'mai']", ,0.0,neu,santosantonio946, ,0
13502,😍, ,[],😍,0.6779367825129737,neu,petitnads, ,0
13503,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,aguszulkarnain07, ,0
13504,Beautiful,beauti,['beauti'], ,0.0,neu,lance.gay65, ,0
13505,Always nice,alway nice,"['alway', 'nice']", ,0.4215,pos,gorguindao2121gmail.com9, ,0
13506,Wheres the kids?,where kid,"['where', 'kid']", ,0.0,neu,j2ther88, ,0
13507,Pose it just right,pose right,"['pose', 'right']", ,0.0,neu,goarete2, ,0
13508,😍, ,[],😍,0.6779367825129737,neu,dhaminny, ,0
13509,🔥🔥🔥🔥Truly gorgeous,truli gorgeou,"['truli', 'gorgeou']",🔥🔥🔥🔥,0.09318996415770606,neu,thomas.driscoll.317, ,0
13510,What’s the name of this song and the artist ? Love this song,name song artist love song,"['name', 'song', 'artist', 'love', 'song']", ,0.6369,pos,tweedy6two6, ,1
13511,Welcome to Mexico 🇲🇽🇲🇽🇲🇽,welcom mexico,"['welcom', 'mexico']", ,0.0,neu,juanito_custom_85, ,0
13512,👏👏👏👏🔥🔥🔥, ,[],👏👏👏👏🔥🔥🔥,0.35736380279022784,neu,fatima_santoos1, ,0
13513,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,tatooo143, ,0
13514,Para esta Navidad luce un  mejor cuerpo elimina hasta 35 libras en un mes💊,para esta navidad luce un mejor cuerpo elimina hasta libra en un me,"['para', 'esta', 'navidad', 'luce', 'un', 'mejor', 'cuerpo', 'elimina', 'hasta', 'libra', 'en', 'un', 'me']",💊,0.03246753246753246,neu,mangagastricaencapsulaec, ,0
13515,😮😮😮😮, ,[],😮😮😮😮,0.2777777777777778,neu,jasonkilled, ,0
13516,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,binancecharts, ,0
13517,Meu amor você é gostosa,meu amor voc gostosa,"['meu', 'amor', 'voc', 'gostosa']", ,0.6124,pos,santosantonio946, ,0
13518,What a life ❤️❤️,life,['life'],❤❤,0.4973913043478261,neu,ladonafayemurray, ,0
13519,Si tu novio no te mama el … todo! 🐰,si tu novio no te mama el todo,"['si', 'tu', 'novio', 'no', 'te', 'mama', 'el', 'todo']",🐰,-0.1944242424242424,neu,d_antonio_brown, ,0
13520,La hottie🔥,la hotti,"['la', 'hotti']",🔥,0.04659498207885303,neu,heatherr.laraaa, ,0
13521,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.13978494623655904,neu,dogchain9, ,0
13522,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.13978494623655907,neu,iamreneildaalburo, ,0
13523,"@kourtneykardash every time you go here I always put it on my bucket list, only problem I just don’t know the resort name 😩.. All I can think about is Movie night on the beach lol..",everi time go alway put bucket list problem not know resort name think movi night beach lol,"['everi', 'time', 'go', 'alway', 'put', 'bucket', 'list', 'problem', 'not', 'know', 'resort', 'name', 'think', 'movi', 'night', 'beach', 'lol']",😩,0.003902064896755167,neu,shafona_shantell,kourtneykardash ,0
13524,❤️❤️❤️👏👏👏, ,[],❤❤❤👏👏👏,0.6333174508636092,neu,drielle.lemos.58, ,0
13525,❤️, ,[],❤,0.7460869565217392,neu,jossboy_officiel, ,0
13526,"Well this is the time to strengthen your love💘& lust for each other, help obtain love, attract love💕 return your lover back💔 stop🖐🏾cheaters, eradicate family fights or simply believe that true love💞 is possible again with our love spells which produce the best results in the quickest manner no matter how your situation is. 📲+27724943615",well time strengthen love lust help obtain love attract love return lover back stopcheat erad famili fight simpli believ true love possibl love spell produc best result quickest manner no matter situat,"['well', 'time', 'strengthen', 'love', 'lust', 'help', 'obtain', 'love', 'attract', 'love', 'return', 'lover', 'back', 'stopcheat', 'erad', 'famili', 'fight', 'simpli', 'believ', 'true', 'love', 'possibl', 'love', 'spell', 'produc', 'best', 'result', 'quickest', 'manner', 'no', 'matter', 'situat']",💘💕💔🖐🏾💞📲,0.9152687857887074,pos,lamaherbalist, ,1
13527,Boa noite iaa,boa noit iaa,"['boa', 'noit', 'iaa']", ,0.0,neu,leudo.maia97, ,0
13528,Sexy,sexi,['sexi'], ,0.0,neu,amankumar9006208176, ,0
13529,🔥🔥🔥where do I buy the suit pretty girl?,buy suit pretti girl,"['buy', 'suit', 'pretti', 'girl']",🔥🔥🔥,0.059907834101382465,neu,tynavvv, ,2
13530,Perfect as always 😌😻😻,perfect alway,"['perfect', 'alway']",😌😻😻,0.5750025848794649,pos,karjennerfp, ,0
13531,Love seeing you so happy!,love see happi,"['love', 'see', 'happi']", ,0.6369,pos,tiggy35, ,0
13532,Enjoy your vacation 😍😍,enjoy vacat,"['enjoy', 'vacat']",😍😍,0.5859183912564869,pos,cananazarr, ,0
13533,🔥WOW🔥,wow,['wow'],🔥🔥,0.288489964157706,pos,keezerkenneth, ,0
13534,♥️🙌🏽🤍🙌🏽, ,[],♥🙌🏽🤍🙌🏽,0.5928215717446252,neu,1111godplease1111, ,0
13535,🔥❤️🔥❤️🔥❤️, ,[],🔥❤🔥❤🔥❤,0.4429359513791491,neu,stoyak.photo, ,0
13536,👅, ,[],👅,0.4684210526315789,neu,gafcomp, ,0
13537,Love the tree in the pool.,love tree pool,"['love', 'tree', 'pool']", ,0.6369,pos,gooderham1966, ,0
13538,🌹 @kourtneykardash, ,[],🌹,0.6104651162790697,neu,athenadolce,kourtneykardash ,0
13539,Nossa que linda e maravilhosa,nossa que linda e maravilhosa,"['nossa', 'que', 'linda', 'e', 'maravilhosa']", ,0.0,neu,antonionuneseliane, ,0
13540,Absolutamente maravilhosa ❤️❤️❤️😍😍,absolutament maravilhosa,"['absolutament', 'maravilhosa']",❤❤❤😍😍,0.5134477763701665,neu,dilsonplebe, ,0
13541,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,arifhussain.khan.752, ,1
13542,❤️😍😍😍❤️❤️, ,[],❤😍😍😍❤❤,0.7120118695173566,neu,walterdarioba3s, ,0
13543,Loves hurts I know and even so.,love hurt know even,"['love', 'hurt', 'know', 'even']", ,0.2023,neu,mitcheppler, ,0
13544,Nasty! Eeeeee,nasti eeeeee,"['nasti', 'eeeeee']", ,0.0,neu,oma92009, ,0
13545,I'm sooooooooo happy for Kourtney and Travis.  She waited soooooooo many years for Scott to get his life straight and he didn't.  This is what happens.  She found her person. Right down the street.  That's FANTASTIC...... it looks good on both K & T......... ❤️🔥😍,sooooooooo happi kourtney travi wait soooooooo mani year scott get life straight not happen found person right street fantast look good k,"['sooooooooo', 'happi', 'kourtney', 'travi', 'wait', 'soooooooo', 'mani', 'year', 'scott', 'get', 'life', 'straight', 'not', 'happen', 'found', 'person', 'right', 'street', 'fantast', 'look', 'good', 'k']",❤🔥😍,0.5781443474108509,pos,ms_lea64, ,0
13546,Choose something  that goes with you,choos someth goe,"['choos', 'someth', 'goe']", ,0.0,neu,marthagarcia992, ,0
13547,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,partyofune, ,2
13548,Is that a marilyn manson bathing suit???,marilyn manson bath suit,"['marilyn', 'manson', 'bath', 'suit']", ,0.0,neu,happyhappyface420, ,0
13549,Achei que era a @ricademarre,achei que era,"['achei', 'que', 'era']", ,0.0,neu,jadehanae,ricademarre ,1
13550,So happy for you both 🥰,happi,['happi'],🥰,0.0,neu,tiffandsailor, ,0
13551,Ugly bikini  you have nice body but,ugli bikini nice bodi,"['ugli', 'bikini', 'nice', 'bodi']", ,0.4215,pos,marthagarcia992, ,0
13552,How is the baby?  Growing safely 😍,babi grow safe,"['babi', 'grow', 'safe']",😍,0.4997841956282435,pos,precious_888d, ,2
13553,😍🇲🇽, ,[],😍,0.6779367825129737,neu,danymexican, ,0
13554,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,janett_rivera_borrero23, ,1
13555,Quiero estar así de acuerpada @ferdelapaz08 @sofiabriela,quiero estar de acuerpada,"['quiero', 'estar', 'de', 'acuerpada']", ,0.0,neu,villalpanda,ferdelapaz08 sofiabriela ,4
13556,@sofiabriela no presumas,no presuma,"['no', 'presuma']", ,-0.296,neu,villalpanda,sofiabriela ,4
13557,@villalpanda no manches😢,no manch,"['no', 'manch']",😢,-0.19510814419225633,neu,ferdelapaz08,villalpanda ,4
13558,@villalpanda toy mas acuerpada jaja,toy ma acuerpada jaja,"['toy', 'ma', 'acuerpada', 'jaja']", ,0.0,neu,sofiabriela,villalpanda ,4
13559,👏👏👏👏👏👏🔥🔥🔥, ,[],👏👏👏👏👏👏🔥🔥🔥,0.3936269455491726,neu,kjakjaxd, ,0
13560,Why always so naked ? 😠,alway nake,"['alway', 'nake']",😠,-0.10069444444444443,neu,byrgemomma52, ,0
13561,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,abhaydewara, ,1
13562,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,abhaydewara, ,1
13563,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,abhaydewara, ,1
13564,Who’s baby sitting 😮,babi sit,"['babi', 'sit']",😮,0.09259259259259259,neu,kevin8248, ,0
13565,And they said you were pregnant....ha!,said pregnant ha,"['said', 'pregnant', 'ha']", ,0.34,neu,cynrancour, ,0
13566,Insanely beautiful spot. Enjoy your time! I’m so fascinated by the guy combing “welcome” so perfectly in the sand… is that weird? 😆,insan beauti spot enjoy time fascin guy comb welcom perfectli sand weird,"['insan', 'beauti', 'spot', 'enjoy', 'time', 'fascin', 'guy', 'comb', 'welcom', 'perfectli', 'sand', 'weird']",😆,0.36508959276018105,neu,christingenovese, ,0
13567,Remember when you punched Kim in the face? 😂,rememb punch kim face,"['rememb', 'punch', 'kim', 'face']",😂,0.044193680755026665,neu,nani_mac, ,8
13568,@nani_mac I’m hollering 💀,holler,['holler'],💀,-0.10416666666666664,neu,n.fred_,nani_mac ,8
13569,@n.fred_ 😂😂😂😂💀, ,[],😂😂😂😂💀,0.13510805635343998,neu,nani_mac,n.fred_ ,8
13570,Good for you!👏🙌❤️,good,['good'],👏🙌❤,0.5668649671316718,pos,supermomnuds, ,0
13571,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤❤❤❤❤❤,0.7460869565217391,neu,julinha_diazzz, ,1
13572,you go kourt😍,go kourt,"['go', 'kourt']",😍,0.22597892750432458,neu,_zzzxz_, ,0
13573,Maravillosa😍❤️🔥😍,maravillosa,['maravillosa'],😍❤🔥😍,0.4483490935568492,neu,chagyraja, ,0
13574,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,jessiecarreiro_, ,1
13575,Linda👏,linda,['linda'],👏,0.2602739726027397,neu,nyna_calcabone, ,1
13576,😍, ,[],😍,0.6779367825129737,neu,batibat669, ,1
13577,Y’all checked in so early the man couldn’t finish his wecome sign🙄,check earli man not finish wecom sign,"['check', 'earli', 'man', 'not', 'finish', 'wecom', 'sign']",🙄,0.0,neu,dorispapazotos, ,1
13578,@kourtneykardash visit mazatlan sinaloa. Its a beautiful place too .,visit mazatlan sinaloa beauti place,"['visit', 'mazatlan', 'sinaloa', 'beauti', 'place']", ,0.0,neu,jesus.ozzuna,kourtneykardash ,0
13579,Hot 🔥Kourt just Hot🔥🔥🔥🔥,hot kourt hot,"['hot', 'kourt', 'hot']",🔥🔥🔥🔥🔥,0.08736559139784944,neu,miccibrown, ,0
13580,And I’m a little obsessed with those mirrors and vanities behind you too. 🤔❤️,littl obsess mirror vaniti behind,"['littl', 'obsess', 'mirror', 'vaniti', 'behind']",🤔❤,-0.08398550724637682,neu,jenniferlanderson107, ,0
13581,Cabo sal Lucas ❤️👏 hermoso paraíso donde vivo,cabo sal luca hermoso paraso dond vivo,"['cabo', 'sal', 'luca', 'hermoso', 'paraso', 'dond', 'vivo']",❤👏,0.14073721130302427,neu,carolinalopezsantos5529, ,0
13582,@adamashur yalla?,yalla,['yalla'], ,0.0,neu,nadjasolarevic,adamashur ,5
13583,@nadjasolarevic Leggo,leggo,['leggo'], ,0.0,neu,adamashur,nadjasolarevic ,5
13584,Them aries be aesthetic 💎🥀,ari aesthet,"['ari', 'aesthet']",💎🥀,0.18979266347687399,neu,ittybitttttty, ,0
13585,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,uscspyt, ,1
13586,Horrible suit,horribl suit,"['horribl', 'suit']", ,0.0,neu,jodyneer, ,0
13587,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,luan_da_silva_costa, ,0
13588,❤️, ,[],❤,0.7460869565217392,neu,maliah_shazard, ,0
13589,Felicidades 🎊,felicidad,['felicidad'],🎊,0.36363636363636365,neu,patoaaparicio, ,1
13590,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,lifeinplasticstore, ,0
13591,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,izabessimo, ,1
13592,Awesome 😂,awesom,['awesom'],😂,0.11048420188756665,neu,saqibsaqib299, ,0
13593,Jhakkas,jhakka,['jhakka'], ,0.0,neu,saqibsaqib299, ,0
13594,I Wanna go back,wan na go back,"['wan', 'na', 'go', 'back']", ,0.0,neu,3lvisc, ,0
13595,❤️😍, ,[],❤😍,0.7120118695173565,neu,emis_soap, ,0
13596,Nice,nice,['nice'], ,0.4215,pos,abidshah3544, ,0
13597,Is that children on your bikini? One with a black eye ?,children bikini one black eye,"['children', 'bikini', 'one', 'black', 'eye']", ,0.0,neu,miss_smith_1403, ,0
13598,Kourt🔥🔥🔥,kourt,['kourt'],🔥🔥🔥,0.10483870967741932,neu,khloekardash_spain, ,7
13599,You still got it Kourtney 🔥🔥🔥🔥🔥🔥🔥🔥🔥😂😂😂😂😂😂😂❤️❤️❤️❤️❤️❤️,still got kourtney,"['still', 'got', 'kourtney']",🔥🔥🔥🔥🔥🔥🔥🔥🔥😂😂😂😂😂😂😂❤❤❤❤❤❤,0.29125460326741603,neu,gerald.yarbrough.98, ,0
13600,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,meowheatherd, ,0
13601,fuck ne,fuck ne,"['fuck', 'ne']", ,-0.5423,neg,kikireale, ,0
13602,😍😍 perfeitaa,perfeitaa,['perfeitaa'],😍😍,0.45195785500864916,neu,gatinhaa5617, ,0
13603,Bella ❤️🔥 @kourtneykardash 😍,bella,['bella'],❤🔥😍,0.390952171317818,neu,tamochilinrd,kourtneykardash ,0
13604,No ring??,no ring,"['no', 'ring']", ,-0.296,neu,juneholland1, ,0
13605,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,adrianramirez3302, ,0
13606,kourtney latina?,kourtney latina,"['kourtney', 'latina']", ,0.0,neu,karlakiins, ,1
13607,❣❣, ,[],❣❣,1.0,neu,rhavenaa__, ,1
13608,🔥🔥🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,___.tyethegodd, ,1
13609,Beautiful,beauti,['beauti'], ,0.0,neu,wendy_evans1000, ,0
13610,To be 🤑 famous and 🥰. Loves it!,famou love,"['famou', 'love']",🤑🥰,0.6369,pos,7heartpolish7, ,0
13611,❤❤❤❤❤, ,[],❤❤❤❤❤,0.7460869565217392,neu,mateusalmeida277, ,0
13612,Congrats on the honeymoon. Odd choice of suit tho,congrat honeymoon odd choic suit tho,"['congrat', 'honeymoon', 'odd', 'choic', 'suit', 'tho']", ,-0.3182,neu,t_colvin, ,0
13613,"Oh yes, kourtney is the second best looking one of the sisters",oh ye kourtney second best look one sister,"['oh', 'ye', 'kourtney', 'second', 'best', 'look', 'one', 'sister']", ,0.6369,pos,caincharlessteven, ,0
13614,😻😻, ,[],😻😻,0.6235011990407674,neu,rhavenaa__, ,1
13615,😍😍😍😍🔥🔥🔥🔥, ,[],😍😍😍😍🔥🔥🔥🔥,0.4088608643747664,neu,beautifulveneice, ,0
13616,🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,ricardomartinsda57, ,0
13617,YOU BETTA KOURT❤️ SO HAPPY FOR U AND @travisbarker 🥂🥳HBD,betta kourt happi u hbd,"['betta', 'kourt', 'happi', 'u', 'hbd']",❤🥂🥳,0.12434782608695652,neu,big.she.chef.e,travisbarker ,0
13618,Seriously put that away.....what a woman😍😍😍🔥🔥🔥,serious put away woman,"['serious', 'put', 'away', 'woman']",😍😍😍🔥🔥🔥,0.2144365186248598,neu,curlz.oshea7, ,0
13619,🔥🔥🔥😍😍😍, ,[],🔥🔥🔥😍😍😍,0.40886086437476643,neu,omaralexander06, ,0
13620,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,christiechastain, ,0
13621,Yeii estas en México ❤️🙌,yeii esta en mxico,"['yeii', 'esta', 'en', 'mxico']",❤🙌,0.2177519872202013,neu,j.p.v.h.k, ,2
13622,"Ven a Mazatlán, Sinaloa te recibimos como la Reyna que eres ❤️",ven mazatln sinaloa te recibimo como la reyna que ere,"['ven', 'mazatln', 'sinaloa', 'te', 'recibimo', 'como', 'la', 'reyna', 'que', 'ere']",❤,0.06782608695652174,neu,yamel_rentas_mazatlan, ,0
13623,😍😍😍😍😍😍, ,[],😍😍😍😍😍😍,0.6779367825129737,neu,idreambettyidol, ,6
13624,mamasita ❤️❤️😘😘,mamasita,['mamasita'],❤❤😘😘,0.5791365369946606,neu,jose_d05, ,0
13625,"She is absolutely feeling herself..Travis has really put a workin on her what ever it is, it has made her feel good about herself within herself.",absolut feel travi realli put workin ever made feel good within,"['absolut', 'feel', 'travi', 'realli', 'put', 'workin', 'ever', 'made', 'feel', 'good', 'within']", ,0.4404,pos,michellegodbolt7, ,0
13626,SOS una hermosaaaaa 🔥❤️,so una hermosaaaaa,"['so', 'una', 'hermosaaaaa']",🔥❤,0.17717438055165968,neu,priscila_quintanilla, ,1
13627,For someone that wanted to be more private and out of the spotlight . Your in the news more then your sisters .,someon want privat spotlight news sister,"['someon', 'want', 'privat', 'spotlight', 'news', 'sister']", ,0.0772,neu,deeanndebell, ,0
13628,@estreske, ,[], ,0.0,neu,stephannypack,estreske ,0
13629,Invite me 😂,invit,['invit'],😂,0.11048420188756665,neu,_lalichy, ,1
13630,🙌🙌, ,[],🙌🙌,0.5604249667994687,neu,ferreirarisonildo, ,5
13631,Word with strong geographical links to Rome or Romania (links) meaning human trade and golden shackles,word strong geograph link rome romania link mean human trade golden shackl,"['word', 'strong', 'geograph', 'link', 'rome', 'romania', 'link', 'mean', 'human', 'trade', 'golden', 'shackl']", ,0.5106,pos,tracey_iii, ,0
13632,Fantastic,fantast,['fantast'], ,0.0,neu,desouzaluciano67, ,0
13633,Love 💖💖💖💖💖,love,['love'],💖💖💖💖💖,0.700634032726313,pos,d__w0lf, ,0
13634,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,d__w0lf, ,0
13635,What’s this?, ,[], ,0.0,neu,batc_h2o, ,0
13636,❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥🙌🙌🙌🙌🙌👏👏👏👏👏👏😍😍😍😍😍😢😢😢😢😢😂😂😂😂❤️❤️❤️❤️😂, ,[],❤❤❤❤❤❤❤🔥🔥🔥🔥🔥🙌🙌🙌🙌🙌👏👏👏👏👏👏😍😍😍😍😍😢😢😢😢😢😂😂😂😂❤❤❤❤😂,0.4609332744454485,neu,farxod4107, ,1
13637,Que chulada 😍,que chulada,"['que', 'chulada']",😍,0.22597892750432458,neu,nellycastromtz, ,1
13638,Hello,hello,['hello'], ,0.0,neu,rabilou498, ,0
13639,ضيفني وتفاعل وياي, ,[], ,0.0,neu,5.lsg, ,0
13640,Belle photo,bell photo,"['bell', 'photo']", ,0.0,neu,sheehydenis1972, ,0
13641,Hussein Akhtar,hussein akhtar,"['hussein', 'akhtar']", ,0.0,neu,hsn967479, ,0
13642,mbn,mbn,['mbn'], ,0.0,neu,samrosee, ,1
13643,LOVE Las Ventanas Al Paraiso 😍,love la ventana al paraiso,"['love', 'la', 'ventana', 'al', 'paraiso']",😍,0.6437394637521623,pos,chris_tea_ann, ,1
13644,Love is the best!🔥,love best,"['love', 'best']",🔥,0.6169283154121864,pos,ayshawebb, ,1
